rno,level,lose,name,point,profileIconId,tier,win,summonerName
424,432,848,NULL,706,4027,GRANDMASTER,895,SPKingdom
425,139,728,NULL,706,4661,GRANDMASTER,848,kuaiz1zzz
426,215,346,NULL,705,3478,GRANDMASTER,390,음봉면덕지리
427,447,960,NULL,703,4592,GRANDMASTER,988,cexk1lng
428,297,456,NULL,703,4777,GRANDMASTER,488,DYNChelly
429,261,438,NULL,702,4079,GRANDMASTER,478,바텀권위자
430,480,571,NULL,701,4817,GRANDMASTER,600,eren헌터
431,437,444,NULL,701,3785,GRANDMASTER,486,cuxinchaoren
432,90,334,NULL,701,26,GRANDMASTER,443,카림몬
433,81,211,NULL,701,4568,GRANDMASTER,371,아무도날모를걸
434,206,1167,NULL,700,4490,GRANDMASTER,1225,이를구해주세요
435,453,994,NULL,700,1,GRANDMASTER,1056,간다라쿤다
436,236,726,NULL,700,4779,GRANDMASTER,776,Islonely123
437,150,511,NULL,700,4779,GRANDMASTER,518,juggapimsorry
438,323,751,NULL,699,4629,GRANDMASTER,791,DWGDeryI
439,66,240,NULL,698,29,GRANDMASTER,295,JD황제
440,67,193,NULL,697,4758,GRANDMASTER,303,kkelin
441,278,1376,NULL,695,4832,GRANDMASTER,1403,lynlyneve
442,236,741,NULL,695,4560,GRANDMASTER,773,way223
443,190,572,NULL,694,4794,GRANDMASTER,620,adiamond
444,125,598,NULL,691,3840,GRANDMASTER,725,AFBurry
445,210,549,NULL,690,3231,GRANDMASTER,589,SANDBOXHowling
446,236,423,NULL,690,1160,GRANDMASTER,461,바보상단
447,242,765,NULL,689,4835,GRANDMASTER,796,DYNFIESTA
448,179,759,NULL,688,21,GRANDMASTER,803,chiniuwa
449,440,681,NULL,687,23,GRANDMASTER,720,헤돈
450,214,469,NULL,686,4561,GRANDMASTER,473,모르겠어요
451,290,235,NULL,686,4755,GRANDMASTER,231,코태
452,273,360,NULL,683,4090,GRANDMASTER,530,RiHoo
453,201,1196,NULL,682,4082,GRANDMASTER,1234,SANDBOXGeumgo
454,171,1024,NULL,682,4554,GRANDMASTER,1111,전상득
455,497,591,NULL,681,4558,GRANDMASTER,625,트위치김수당
456,180,103,NULL,681,4832,GRANDMASTER,149,MIDKlNG
457,261,725,NULL,680,7,GRANDMASTER,762,StarSpring2
458,417,643,NULL,680,4794,GRANDMASTER,715,FAFocus
459,229,278,NULL,680,4816,GRANDMASTER,304,역잔
460,387,1284,NULL,679,4572,GRANDMASTER,1308,BRB갱남
461,377,267,NULL,678,4854,GRANDMASTER,316,고춧가루짜장면
462,197,416,NULL,677,4022,GRANDMASTER,455,수고했다시간의숲
463,152,538,NULL,676,3839,GRANDMASTER,598,탑나라룰루공주
464,176,359,NULL,676,4570,GRANDMASTER,419,아라면
465,73,189,NULL,676,16,GRANDMASTER,307,교잘도
466,115,112,NULL,676,4450,GRANDMASTER,168,세베프
467,400,1393,NULL,674,4223,GRANDMASTER,1423,떠돌이아이
468,66,191,NULL,674,4533,GRANDMASTER,272,aozhizhuiliezhe
469,84,193,NULL,674,4781,GRANDMASTER,266,달카
470,198,600,NULL,673,3221,GRANDMASTER,637,NoPatience
471,501,1245,NULL,672,4832,GRANDMASTER,1241,위기를또다른기회
472,493,1053,NULL,671,4760,GRANDMASTER,1085,달성서씨서예성
473,173,877,NULL,671,4638,GRANDMASTER,926,SAUC
474,272,174,NULL,670,1167,GRANDMASTER,246,나는개선할것이다
475,424,594,NULL,669,4568,GRANDMASTER,637,질듯
476,60,115,NULL,669,4795,GRANDMASTER,207,BossBaby2
477,356,1448,NULL,668,4764,GRANDMASTER,1457,purplepurple1
478,321,470,NULL,667,4151,GRANDMASTER,507,FALonely
479,56,133,NULL,667,4073,GRANDMASTER,220,ZJLTTKX
480,184,444,NULL,666,4666,GRANDMASTER,494,베인장인요맨
481,169,405,NULL,666,7,GRANDMASTER,449,wuwuwubiemawo
482,345,339,NULL,666,4492,GRANDMASTER,378,whymesodiao
483,208,362,NULL,666,4568,GRANDMASTER,378,엘리멘트미스틱
484,261,243,NULL,666,3478,GRANDMASTER,281,apdlvmftmxhfl
485,288,966,NULL,665,502,GRANDMASTER,1004,milaoshu
486,367,790,NULL,665,4659,GRANDMASTER,831,Popular0
487,119,316,NULL,665,7,GRANDMASTER,362,이문세옛사랑
488,69,262,NULL,664,23,GRANDMASTER,303,SHERNF1RE
489,163,271,NULL,663,4379,GRANDMASTER,320,앱븐이와되지
490,98,280,NULL,663,4787,GRANDMASTER,310,2020LYAS08
491,311,235,NULL,663,4653,GRANDMASTER,267,IIrrooGG
492,215,843,NULL,661,4631,GRANDMASTER,871,불독좋아
493,112,475,NULL,661,6,GRANDMASTER,567,Giveaname
494,93,449,NULL,661,20,GRANDMASTER,564,yanyumengmeng1
495,66,209,NULL,661,4832,GRANDMASTER,307,IGz1498187796
496,457,742,NULL,659,3839,GRANDMASTER,773,ROKA큐베
497,233,433,NULL,659,719,GRANDMASTER,442,엉덩국갱승제로
498,260,578,NULL,658,11,GRANDMASTER,621,Roach
499,190,399,NULL,657,4086,GRANDMASTER,486,펜니르분신
500,356,634,NULL,656,4561,GRANDMASTER,679,HUYATVSpoon
501,62,184,NULL,656,7,GRANDMASTER,289,babyye
502,607,1199,NULL,654,4568,GRANDMASTER,1248,DYNDnDn
503,160,981,NULL,654,1114,GRANDMASTER,999,sdasfdfghj
504,149,796,NULL,654,29,GRANDMASTER,871,fanqieguo
505,67,159,NULL,653,4655,GRANDMASTER,263,Specialfocus
506,46,98,NULL,651,29,GRANDMASTER,132,유환중학교
507,53,103,NULL,648,4758,GRANDMASTER,202,77GameGOO
508,432,243,NULL,647,29,GRANDMASTER,315,원딜은무기력하다
509,349,849,NULL,646,847,GRANDMASTER,871,SANDBOXLeo
510,156,606,NULL,645,3018,GRANDMASTER,645,PushMidDiveBot
511,488,1182,NULL,644,1590,GRANDMASTER,1270,ShadowSwamp
512,388,1706,NULL,641,3233,GRANDMASTER,1732,존시나의전신화보
513,565,1520,NULL,641,4802,GRANDMASTER,1588,blyh
514,199,1191,NULL,641,3542,GRANDMASTER,1217,AmandaAvaKoci
515,266,526,NULL,641,1387,GRANDMASTER,572,내일이안온다면
516,393,710,NULL,640,1594,GRANDMASTER,751,함알
517,104,496,NULL,640,25,GRANDMASTER,551,zzbb2
518,190,273,NULL,640,3840,GRANDMASTER,421,CharmantPoro
519,290,331,NULL,640,3839,GRANDMASTER,387,HappyCats
520,395,988,NULL,639,4786,GRANDMASTER,1035,kfo
521,55,116,NULL,636,4783,GRANDMASTER,208,Maile1
522,143,809,NULL,635,4842,GRANDMASTER,859,화내지마1
523,456,730,NULL,634,4025,GRANDMASTER,782,GenGClid
524,57,137,NULL,632,4832,GRANDMASTER,187,toxicccc
525,561,1564,NULL,631,4831,GRANDMASTER,1603,BRB로머
526,301,1106,NULL,631,4413,GRANDMASTER,1132,zheduibai
527,73,243,NULL,631,776,GRANDMASTER,357,살퀸레
528,84,251,NULL,631,4832,GRANDMASTER,294,xiva
529,387,729,NULL,628,4156,GRANDMASTER,785,다시일어낭
530,249,1472,NULL,627,4659,GRANDMASTER,1527,leileixiaozhu
531,140,738,NULL,627,2074,GRANDMASTER,846,Plume777
532,445,688,NULL,627,4764,GRANDMASTER,725,안녕맬
533,381,304,NULL,625,576,GRANDMASTER,355,포스텍19오승준
534,287,304,NULL,625,4695,GRANDMASTER,337,IgNar
535,162,931,NULL,618,4535,GRANDMASTER,945,Haithegioi
536,55,138,NULL,618,29,GRANDMASTER,207,블미
537,407,794,NULL,616,3,GRANDMASTER,839,킹갓황샘
538,190,330,NULL,616,4661,GRANDMASTER,393,DutchCoffee
539,158,668,NULL,615,4639,GRANDMASTER,744,Badad
540,142,496,NULL,615,3890,GRANDMASTER,663,DGAThanatos
541,99,386,NULL,614,4405,GRANDMASTER,444,boom1igei
542,438,862,NULL,613,23,GRANDMASTER,892,도법이자연스럽다
543,318,461,NULL,613,4295,GRANDMASTER,512,Lehends
544,249,1076,NULL,612,4832,GRANDMASTER,1104,혼자만의시간1
545,342,649,NULL,612,3229,GRANDMASTER,680,1liiLlili1iilI
546,100,439,NULL,611,4655,GRANDMASTER,519,Joyzzz
547,203,1149,NULL,610,3459,GRANDMASTER,1220,EDGJUNJIA
548,205,522,NULL,610,4244,GRANDMASTER,543,나는매우슬프다
549,115,183,NULL,610,4379,GRANDMASTER,193,달인카직스
550,144,836,NULL,609,4783,GRANDMASTER,936,chidaodebianjing
551,121,538,NULL,609,4838,GRANDMASTER,583,xxxss
552,108,551,NULL,608,4832,GRANDMASTER,595,BlackrAbb1t
553,488,534,NULL,608,4561,GRANDMASTER,584,미도리야이채환
554,74,272,NULL,608,29,GRANDMASTER,305,samDzz
555,261,936,NULL,607,4086,GRANDMASTER,982,BRB루카럭스
556,89,185,NULL,607,7,GRANDMASTER,204,sksmsdnjself
557,406,1497,NULL,605,4418,GRANDMASTER,1473,gbzj
558,351,872,NULL,604,4537,GRANDMASTER,904,jggamezz
559,538,570,NULL,604,3587,GRANDMASTER,606,재상재어질현
560,233,596,NULL,603,4379,GRANDMASTER,638,qiaqia
561,392,579,NULL,603,1439,GRANDMASTER,623,XiaoHuaSheng7
562,501,399,NULL,603,4568,GRANDMASTER,436,쪼꼬맹이딸기
563,382,367,NULL,603,4845,GRANDMASTER,414,어느새17살
564,374,1997,NULL,601,4057,GRANDMASTER,2056,GenGQuid
565,92,447,NULL,601,3840,GRANDMASTER,486,nnnnnnmmm
566,570,1616,NULL,600,4418,GRANDMASTER,1621,FAgyuvee
567,199,1236,NULL,598,4762,GRANDMASTER,1346,akdlsemrhclrl
568,135,134,NULL,598,4691,GRANDMASTER,180,피들권위자
569,87,189,NULL,596,4749,GRANDMASTER,231,Atlantean
570,69,222,NULL,595,4781,GRANDMASTER,334,Senow
571,120,208,NULL,595,904,GRANDMASTER,260,jug242
572,288,169,NULL,595,3633,GRANDMASTER,210,windwindwindwind
573,239,1310,NULL,593,4843,GRANDMASTER,1373,DYNBlessing
574,192,1149,NULL,592,4568,GRANDMASTER,1167,Limpid123
575,227,1053,NULL,592,4763,GRANDMASTER,1070,백색말처럼
576,460,1386,NULL,590,4832,GRANDMASTER,1436,Maolilan
577,314,1031,NULL,589,4796,GRANDMASTER,1049,m0wgli
578,299,334,NULL,589,3478,GRANDMASTER,384,vvvvvvvvvvvvwv
579,72,157,NULL,589,1099,GRANDMASTER,209,unemployeed
580,135,771,NULL,588,4550,GRANDMASTER,844,병원친구
581,356,1106,NULL,587,577,GRANDMASTER,1134,닉네임잃은몽디짱
582,118,614,NULL,586,23,GRANDMASTER,711,cautiousmid
583,233,223,NULL,585,4225,GRANDMASTER,258,깨기싫은꿈
584,99,460,NULL,584,3378,GRANDMASTER,505,거거가리아
585,89,248,NULL,584,4707,GRANDMASTER,359,Passive
586,268,1562,NULL,582,3159,GRANDMASTER,1582,zzbb
587,439,800,NULL,580,4833,GRANDMASTER,820,하한결
588,159,832,NULL,579,3686,GRANDMASTER,872,HLEBaut
589,122,510,NULL,578,4853,GRANDMASTER,577,당신이나잘하세요
590,168,1085,NULL,577,4655,GRANDMASTER,1109,buhaowan
591,131,422,NULL,577,4576,GRANDMASTER,464,maerd1
592,571,1151,NULL,576,682,GRANDMASTER,1177,애디는못말려
593,207,749,NULL,576,4570,GRANDMASTER,795,HUYATVWooJu
594,121,585,NULL,576,4379,GRANDMASTER,649,hangxiao
595,183,200,NULL,576,3,GRANDMASTER,240,은가뉴
596,183,253,NULL,575,6,GRANDMASTER,287,SsKxKzkzzbb
597,422,899,NULL,573,4779,GRANDMASTER,933,432423423412312
598,70,238,NULL,572,4763,GRANDMASTER,330,FAScarlet
599,221,1126,NULL,571,22,GRANDMASTER,1164,SeIma
600,372,580,NULL,570,4533,GRANDMASTER,604,52791553
601,243,534,NULL,568,4782,GRANDMASTER,555,준탱이528
602,136,394,NULL,568,3380,GRANDMASTER,462,언니우기
603,73,278,NULL,568,4793,GRANDMASTER,368,XiaoYueJiOVO
604,62,187,NULL,566,4641,GRANDMASTER,287,황포강을뛰다
605,155,97,NULL,566,7,GRANDMASTER,181,특수교육전공
606,170,612,NULL,565,7,GRANDMASTER,669,persistently
607,387,881,NULL,563,4783,GRANDMASTER,922,huntiand1
608,98,308,NULL,563,1666,GRANDMASTER,374,adwlad
609,173,235,NULL,563,4645,GRANDMASTER,261,Kanavi
610,163,329,NULL,561,4402,GRANDMASTER,373,그러건아말건아
611,134,674,NULL,560,7,GRANDMASTER,779,백훈
612,120,641,NULL,560,4832,GRANDMASTER,689,qwqqwqwqwqw
613,126,444,NULL,560,13,GRANDMASTER,501,갱붕이
614,272,128,NULL,560,4635,GRANDMASTER,172,주말엔쿠키와산책
615,349,1410,NULL,559,4787,GRANDMASTER,1440,리그오브래전드ll
616,267,421,NULL,559,4762,GRANDMASTER,475,쌍수도
617,63,168,NULL,559,1161,GRANDMASTER,242,Xiasumao
618,109,561,NULL,558,7,GRANDMASTER,652,YOLIWW
619,168,182,NULL,558,4363,GRANDMASTER,192,압도적인
620,142,524,NULL,557,4379,GRANDMASTER,673,Ifyouholdfist
621,77,284,NULL,557,29,GRANDMASTER,334,나뭇잎먹기
622,465,174,NULL,557,4835,GRANDMASTER,310,바멍찐
623,95,362,NULL,555,4781,GRANDMASTER,426,LastSunnnner
624,125,306,NULL,554,4816,GRANDMASTER,355,익스큐즈
625,223,892,NULL,553,4654,GRANDMASTER,929,Siafans
626,89,277,NULL,553,4497,GRANDMASTER,332,회광반조1
627,152,869,NULL,552,4578,GRANDMASTER,913,leveluppp
628,285,466,NULL,551,2072,GRANDMASTER,475,3xky
629,294,1166,NULL,550,4655,GRANDMASTER,1195,LunaLina
630,495,865,NULL,549,3019,GRANDMASTER,911,수고했다헤이스트
631,188,382,NULL,548,4761,GRANDMASTER,432,창작은괴로워
632,236,401,NULL,548,4835,GRANDMASTER,429,Daaaaaamuzi
633,153,216,NULL,548,23,GRANDMASTER,259,Ucal
634,139,778,NULL,547,4782,GRANDMASTER,835,운이나쁘다1
635,99,447,NULL,547,4832,GRANDMASTER,533,저를탓하지마세요
636,422,496,NULL,547,4644,GRANDMASTER,525,GenGRuler
637,228,384,NULL,547,1142,GRANDMASTER,418,StephanFelix2
638,130,267,NULL,547,4707,GRANDMASTER,415,Fredie
639,143,353,NULL,547,4653,GRANDMASTER,396,OSo1eMio
640,547,955,NULL,544,4405,GRANDMASTER,961,AweBBakPyo
641,169,582,NULL,543,3379,GRANDMASTER,690,HUYATVJin
642,167,556,NULL,543,7,GRANDMASTER,583,blitzkriegBop
643,61,128,NULL,543,3542,GRANDMASTER,214,nunu2000
644,168,103,NULL,543,7,GRANDMASTER,145,GenGBdd
645,372,1062,NULL,542,3367,GRANDMASTER,1039,DRXBecca
646,133,681,NULL,542,3018,GRANDMASTER,773,kuyami
647,177,1148,NULL,541,4858,GRANDMASTER,1273,Thezjj
648,307,451,NULL,541,4027,GRANDMASTER,500,귀여운현우
649,448,1063,NULL,540,4693,GRANDMASTER,1100,빌었어1
650,170,107,NULL,540,4793,GRANDMASTER,243,꽂임
651,204,1147,NULL,539,4763,GRANDMASTER,1176,좀혁
652,128,696,NULL,538,1630,GRANDMASTER,803,tiandaochouqin
653,122,455,NULL,537,4787,GRANDMASTER,554,YeQiuFeng
654,123,132,NULL,537,3175,GRANDMASTER,177,풍월량머독침착맨
655,157,83,NULL,537,4652,GRANDMASTER,123,16xyz
656,214,557,NULL,536,4816,GRANDMASTER,590,DRXConus
657,222,942,NULL,535,4832,GRANDMASTER,940,zl존다크각성모드
658,148,793,NULL,535,4516,GRANDMASTER,834,zhongmenduiju
659,137,667,NULL,535,4779,GRANDMASTER,714,GimmeThatMoney
660,105,333,NULL,535,4784,GRANDMASTER,371,지도를보지않다
661,241,308,NULL,535,4100,GRANDMASTER,344,레몬불구름
662,119,190,NULL,535,4791,GRANDMASTER,244,chodding3
663,211,515,NULL,534,3889,GRANDMASTER,547,75423568
664,309,434,NULL,534,3902,GRANDMASTER,467,zpxzpx
665,159,304,NULL,534,4832,GRANDMASTER,365,plzdosomething
666,203,983,NULL,533,4832,GRANDMASTER,1035,아이슬란드로가다
667,136,637,NULL,533,4832,GRANDMASTER,735,HUYATVOsu
668,88,401,NULL,533,4764,GRANDMASTER,494,청춘의막을내리
669,133,314,NULL,532,10,GRANDMASTER,356,FABud
670,246,262,NULL,530,4631,GRANDMASTER,261,HLEyoHan
671,443,976,NULL,529,4416,GRANDMASTER,1028,엉민이에오
672,364,946,NULL,529,4353,GRANDMASTER,953,Ar1a
673,212,296,NULL,528,4568,GRANDMASTER,342,FallGuy
674,276,365,NULL,527,3158,GRANDMASTER,408,Ktune
675,410,305,NULL,527,4779,GRANDMASTER,322,돌아온왕비
676,466,1302,NULL,526,4762,GRANDMASTER,1343,크라다스
677,105,383,NULL,526,4492,GRANDMASTER,469,잘모르겠어용
678,52,99,NULL,524,939,GRANDMASTER,192,Drku
679,116,607,NULL,523,1297,GRANDMASTER,694,happygame000
680,282,381,NULL,523,4353,GRANDMASTER,431,정글여
681,80,339,NULL,523,4755,GRANDMASTER,429,Erikuro22
682,94,309,NULL,523,4765,GRANDMASTER,398,Rise
683,285,294,NULL,523,4779,GRANDMASTER,329,어쩌라고핑찍지마
684,62,145,NULL,523,4786,GRANDMASTER,240,쏘대장바나나차차
685,399,1167,NULL,522,4780,GRANDMASTER,1190,엔터키를빼고게임
686,204,1084,NULL,522,4832,GRANDMASTER,1104,wumingzhizu
687,392,660,NULL,522,20,GRANDMASTER,662,XXXTENTACION
688,526,468,NULL,522,1625,GRANDMASTER,504,테디봇1호
689,267,382,NULL,522,4834,GRANDMASTER,403,PluTo777
690,130,744,NULL,521,4568,GRANDMASTER,843,suzack
691,185,657,NULL,521,4781,GRANDMASTER,704,짱돌이즈
692,144,530,NULL,521,4661,GRANDMASTER,630,췌장을먹고시퍼
693,54,122,NULL,521,7,GRANDMASTER,200,98kgame70
694,287,596,NULL,519,4653,GRANDMASTER,633,Dlvvlgold
695,222,355,NULL,519,4568,GRANDMASTER,392,kkkkk11
696,252,248,NULL,519,22,GRANDMASTER,281,도전자도전하는자
697,173,656,NULL,518,4661,GRANDMASTER,706,laizishenyuan
698,166,542,NULL,518,4817,GRANDMASTER,648,못할때도있지
699,110,266,NULL,518,4690,GRANDMASTER,311,만렙케넨
700,142,95,NULL,518,6,GRANDMASTER,171,진순민초부먹
701,56,157,NULL,517,4786,GRANDMASTER,192,asdfghjklznqwe
702,149,890,NULL,516,4793,GRANDMASTER,964,Aibbly
703,90,403,NULL,516,3460,GRANDMASTER,496,bangwoxia
704,183,368,NULL,516,7,GRANDMASTER,396,뀨자룡
705,440,1003,NULL,515,20,GRANDMASTER,1038,HUYATVSPARKLE
706,124,635,NULL,515,4833,GRANDMASTER,722,1kong
707,119,589,NULL,515,4832,GRANDMASTER,655,T08T08
708,297,1083,NULL,514,4640,GRANDMASTER,1123,서도일2
709,150,897,NULL,514,4756,GRANDMASTER,918,ovooovo00
710,185,616,NULL,513,4562,GRANDMASTER,696,최이준민
711,210,740,NULL,512,0,GRANDMASTER,788,충주갱수
712,378,673,NULL,512,6,GRANDMASTER,700,Hideonbush
713,103,484,NULL,512,29,GRANDMASTER,528,UECA2
714,386,1114,NULL,511,4,GRANDMASTER,1150,XNickHoo
715,114,487,NULL,511,4779,GRANDMASTER,529,boomIigei
716,84,403,NULL,511,4779,GRANDMASTER,445,boomligei
717,155,249,NULL,511,4787,GRANDMASTER,320,midkinggyu
718,102,257,NULL,511,23,GRANDMASTER,313,ZAQLO1
719,137,789,NULL,510,4069,GRANDMASTER,884,IGzhao1749193239
720,135,649,NULL,510,4552,GRANDMASTER,750,4AMMaybe
721,318,493,NULL,510,4841,GRANDMASTER,527,AFMapSSi
722,288,769,NULL,509,4213,GRANDMASTER,759,noobpickgoff
723,47,65,NULL,509,23,GRANDMASTER,157,귀엽고매혹적이다
724,303,1109,NULL,508,4803,GRANDMASTER,1147,LaP1s
725,196,123,NULL,508,4777,GRANDMASTER,169,Heimishkingmono
726,187,510,NULL,507,4802,GRANDMASTER,539,끼인세대
727,85,365,NULL,507,3838,GRANDMASTER,467,fengdeyanse
728,95,371,NULL,507,4690,GRANDMASTER,466,chixiaoyubaby
729,145,694,NULL,506,4411,GRANDMASTER,799,코너스빵셔틀
730,188,450,NULL,506,7,GRANDMASTER,523,초보강아지
731,288,397,NULL,505,3379,GRANDMASTER,438,려창동
732,378,190,NULL,504,4661,GRANDMASTER,220,JunB
733,224,114,NULL,504,4491,GRANDMASTER,142,Diuqil
734,124,449,NULL,503,4036,GRANDMASTER,498,NeedChange
735,103,524,NULL,502,29,GRANDMASTER,582,XinMo2
736,224,407,NULL,502,4018,GRANDMASTER,431,weatheri
737,301,1245,NULL,500,3797,GRANDMASTER,1307,XKZXZKZX
738,489,796,NULL,500,4832,GRANDMASTER,813,hadess
739,119,591,NULL,499,4660,GRANDMASTER,625,Keqing
740,332,389,NULL,499,4095,GRANDMASTER,395,KimSangHoon
741,72,144,NULL,498,4491,GRANDMASTER,192,haburu9
742,126,613,NULL,496,1388,GRANDMASTER,724,버섯아가
743,130,596,NULL,495,4764,GRANDMASTER,706,03Gamin
744,60,142,NULL,495,4690,GRANDMASTER,243,건들면누누로던짐
745,147,80,NULL,495,4568,GRANDMASTER,110,흐림
746,165,1049,NULL,494,4832,GRANDMASTER,1104,SEKAIICHI
747,358,1139,NULL,493,4832,GRANDMASTER,1143,cutemiao
748,165,887,NULL,493,4,GRANDMASTER,982,404mobsharenfan
749,147,529,NULL,493,20,GRANDMASTER,575,릴솔리드
750,83,278,NULL,493,1597,GRANDMASTER,376,김정섹
751,383,899,NULL,492,4762,GRANDMASTER,923,HUYATVRamca
752,293,804,NULL,492,20,GRANDMASTER,805,양여명
753,89,344,NULL,492,4783,GRANDMASTER,407,faprep
754,212,288,NULL,492,4417,GRANDMASTER,354,외도
755,252,186,NULL,492,4631,GRANDMASTER,223,수고했다이야공
756,420,156,NULL,492,3353,GRANDMASTER,138,BattIeQueenKata
757,186,319,NULL,491,22,GRANDMASTER,317,내가강만식
758,245,114,NULL,491,4107,GRANDMASTER,163,ZOEKlNG
759,231,599,NULL,490,4025,GRANDMASTER,645,SanspareiI
760,351,163,NULL,490,4786,GRANDMASTER,198,roTlqkf
761,147,680,NULL,489,3879,GRANDMASTER,680,BRB정훈
762,153,872,NULL,488,4568,GRANDMASTER,966,성계차이
763,174,220,NULL,488,7,GRANDMASTER,260,ThreshOnly
764,219,257,NULL,486,3233,GRANDMASTER,291,175050
765,75,152,NULL,486,3150,GRANDMASTER,193,flovverdance
766,382,822,NULL,485,3478,GRANDMASTER,848,Mocha
767,348,478,NULL,485,4828,GRANDMASTER,523,I백년언약I
768,69,49,NULL,485,4779,GRANDMASTER,126,TESzhaoAD9375639
769,245,1126,NULL,484,4795,GRANDMASTER,1150,smilingzyq
770,102,464,NULL,482,4759,GRANDMASTER,555,난아직할수있어
771,317,94,NULL,482,4355,GRANDMASTER,170,NYGChungSin
772,199,977,NULL,481,3864,GRANDMASTER,986,crowncrowncrown1
773,154,808,NULL,481,4783,GRANDMASTER,878,1게임1분석
774,163,709,NULL,479,552,GRANDMASTER,808,TrustMyseIf
775,228,344,NULL,479,16,GRANDMASTER,368,PhasedKiller
776,469,1179,NULL,478,4393,GRANDMASTER,1210,Tangwagege
777,450,1097,NULL,478,1152,GRANDMASTER,1139,Karasss
778,190,146,NULL,478,4816,GRANDMASTER,299,CitrusReticulata
779,238,170,NULL,478,4663,GRANDMASTER,163,불다이아
780,447,1081,NULL,477,4558,GRANDMASTER,1107,ANGTV
781,187,747,NULL,477,4626,GRANDMASTER,794,mindie
782,236,402,NULL,476,3522,GRANDMASTER,449,yangyuXD
783,241,930,NULL,474,4557,GRANDMASTER,1016,야빙밍
784,108,357,NULL,474,4568,GRANDMASTER,421,ShadowBRB
785,78,303,NULL,474,29,GRANDMASTER,371,jajaaaangmun
786,315,1254,NULL,472,3804,GRANDMASTER,1279,심심풀이여신
787,320,256,NULL,472,1625,GRANDMASTER,287,작은모래성
788,522,1095,NULL,471,4816,GRANDMASTER,1123,연세대표미드
789,377,902,NULL,471,4832,GRANDMASTER,939,TBPApolo
790,503,1148,NULL,470,3155,GRANDMASTER,1177,생수하는원이
791,186,663,NULL,470,4783,GRANDMASTER,692,EawqaaAOVO
792,171,269,NULL,470,933,GRANDMASTER,333,DaYE
793,121,598,NULL,469,4655,GRANDMASTER,736,lxc0o0
794,167,770,NULL,468,4589,GRANDMASTER,793,tiancaipaidaxing
795,193,671,NULL,468,4659,GRANDMASTER,698,에스카노르킹
796,443,331,NULL,468,4555,GRANDMASTER,362,사나운족제비
797,270,674,NULL,467,4,GRANDMASTER,692,PcPcc
798,63,151,NULL,467,4568,GRANDMASTER,177,정노폐
799,201,591,NULL,466,7,GRANDMASTER,639,Bellwest
800,189,416,NULL,466,4804,GRANDMASTER,459,GenGLospa
801,164,424,NULL,466,4568,GRANDMASTER,457,KanaGL
802,255,373,NULL,466,985,GRANDMASTER,401,너왜우럭
803,257,1594,NULL,464,13,GRANDMASTER,1615,a1da2d
804,313,407,NULL,464,4816,GRANDMASTER,440,대야웰백
805,179,915,NULL,462,4653,GRANDMASTER,937,행운게임
806,237,663,NULL,462,22,GRANDMASTER,690,시간소비중
807,134,608,NULL,462,4845,GRANDMASTER,683,현솔
808,364,661,NULL,462,3533,GRANDMASTER,644,견백
809,286,364,NULL,462,4832,GRANDMASTER,378,엔도르시자하드
810,384,1126,NULL,461,8,GRANDMASTER,1144,skyneversneer
811,426,861,NULL,461,3859,GRANDMASTER,856,홈런볼다내꺼
812,347,372,NULL,461,3157,GRANDMASTER,404,탸릭
813,287,1149,NULL,460,7,GRANDMASTER,1177,baijiazi
814,321,912,NULL,460,4800,GRANDMASTER,944,jiangyunsheng
815,168,876,NULL,460,4379,GRANDMASTER,904,야유야유회
816,65,207,NULL,460,4762,GRANDMASTER,316,FKU선에디
817,159,155,NULL,459,933,GRANDMASTER,200,Bvvoy
818,187,86,NULL,459,4499,GRANDMASTER,164,쌈땀
819,113,385,NULL,458,4816,GRANDMASTER,542,코취
820,177,212,NULL,458,1157,GRANDMASTER,246,후리지아꽃향기
821,317,652,NULL,457,4749,GRANDMASTER,684,나라카일
822,114,608,NULL,457,4576,GRANDMASTER,679,youxin
823,114,431,NULL,457,1113,GRANDMASTER,481,HUYATVahun
824,145,196,NULL,457,7,GRANDMASTER,231,bowstring
825,145,878,NULL,456,4666,GRANDMASTER,987,lfffff
826,257,640,NULL,456,4562,GRANDMASTER,656,urcarol
827,143,583,NULL,456,4690,GRANDMASTER,625,Canyong
828,93,272,NULL,456,4590,GRANDMASTER,408,예멘모카마타리
829,215,64,NULL,456,7,GRANDMASTER,114,운삼기칠
830,137,456,NULL,455,21,GRANDMASTER,486,Sup2020
831,149,622,NULL,454,7,GRANDMASTER,639,haichao
832,117,391,NULL,454,4498,GRANDMASTER,444,qiangwen
833,139,385,NULL,454,4412,GRANDMASTER,436,URGOLD
834,434,243,NULL,454,1630,GRANDMASTER,330,혜민모찌
835,62,167,NULL,454,4816,GRANDMASTER,251,yiburongci
836,293,851,NULL,452,3165,GRANDMASTER,872,OCD1
837,242,444,NULL,452,13,GRANDMASTER,487,이족보행돼지탱크
838,123,464,NULL,451,4568,GRANDMASTER,545,qyio2
839,231,318,NULL,451,4295,GRANDMASTER,351,에이핑크
840,284,191,NULL,451,4842,GRANDMASTER,247,킬리언머핀
841,158,726,NULL,450,4019,GRANDMASTER,857,zbybz
842,431,717,NULL,450,4561,GRANDMASTER,752,쟝삐에르마뉘엘
843,318,644,NULL,449,1160,GRANDMASTER,685,쉔드백
