rno,level,lose,name,point,profileIconId,tier,win,summonerName
4070,195,207,NULL,0,4815,MASTER,254,아리옆집오빠
4071,215,224,NULL,0,4834,MASTER,254,DancingWithYou
4072,375,239,NULL,0,3798,MASTER,253,zyzuzizozp
4073,149,219,NULL,0,4405,MASTER,252,성금마
4074,271,235,NULL,0,4656,MASTER,252,킹승준당신은
4075,68,189,NULL,0,22,MASTER,251,우리팀하는꼬라지
4076,84,206,NULL,0,4663,MASTER,251,부적절한사용자
4077,255,216,NULL,0,23,MASTER,251,삐뽀빠이
4078,244,223,NULL,0,4419,MASTER,251,Vvong09
4079,61,166,NULL,0,4630,MASTER,250,Lefuhuangsanpan
4080,75,184,NULL,0,1385,MASTER,250,챌린저가면접는다
4081,252,238,NULL,0,4815,MASTER,250,용의전사
4082,164,200,NULL,0,913,MASTER,249,목포남자고은호
4083,283,231,NULL,0,4762,MASTER,249,표식추적
4084,61,149,NULL,0,1644,MASTER,248,힛이이잉
4085,193,194,NULL,0,4781,MASTER,248,기모링fan
4086,190,236,NULL,0,4763,MASTER,248,JavacityCoffee
4087,145,212,NULL,0,3156,MASTER,247,비밀의사나이
4088,108,227,NULL,0,3784,MASTER,247,2SENS
4089,150,241,NULL,0,25,MASTER,247,튜쓰
4090,152,195,NULL,0,7,MASTER,245,536Ww
4091,172,227,NULL,0,965,MASTER,245,이씨가문사냥개
4092,82,172,NULL,0,7,MASTER,244,이도헌zz
4093,72,175,NULL,0,4561,MASTER,244,밥먹고싶은멍뭉이
4094,224,232,NULL,0,3178,MASTER,244,녹차맛자크
4095,71,156,NULL,0,29,MASTER,242,Letsgowin
4096,103,157,NULL,0,4303,MASTER,242,Callitaflex
4097,121,215,NULL,0,4763,MASTER,242,KrServerisGlobal
4098,180,100,NULL,0,4027,MASTER,241,또한번의기적을
4099,211,163,NULL,0,3803,MASTER,241,누똥구리
4100,246,201,NULL,0,26,MASTER,241,나무요정쪼아
4101,178,210,NULL,0,4764,MASTER,241,CH4W00HYUN
4102,168,198,NULL,0,1630,MASTER,240,슨리
4103,122,161,NULL,0,1301,MASTER,239,김쥐댕
4104,60,177,NULL,0,3018,MASTER,239,tianfuyibing
4105,62,179,NULL,0,3154,MASTER,239,Heppykat
4106,282,229,NULL,0,4763,MASTER,239,골아파서고라파덕
4107,352,229,NULL,0,3176,MASTER,239,3DS
4108,170,167,NULL,0,23,MASTER,238,호텔배리나
4109,230,183,NULL,0,4764,MASTER,238,성승완
4110,213,208,NULL,0,538,MASTER,238,정신병있는베인
4111,158,222,NULL,0,1213,MASTER,238,23살서폿프로지망
4112,172,205,NULL,0,4568,MASTER,236,Neo시련
4113,169,208,NULL,0,20,MASTER,236,attacking
4114,148,210,NULL,0,1115,MASTER,236,행신시전주동
4115,256,196,NULL,0,3865,MASTER,235,돌아온준형
4116,314,216,NULL,0,1635,MASTER,235,우주검사
4117,199,217,NULL,0,4783,MASTER,235,솔킬따도지네
4118,318,167,NULL,0,4783,MASTER,233,행복한강산이
4119,89,210,NULL,0,4763,MASTER,233,jiminxjamie
4120,110,195,NULL,0,508,MASTER,231,얄랑
4121,71,168,NULL,0,4629,MASTER,230,인천1짱김민서
4122,273,184,NULL,0,1297,MASTER,230,쓰바라시
4123,111,204,NULL,0,642,MASTER,230,유녁고
4124,213,205,NULL,0,4558,MASTER,230,현진씨
4125,125,112,NULL,0,4815,MASTER,229,이음므화안느
4126,233,144,NULL,0,3378,MASTER,229,비쉐이
4127,411,183,NULL,0,3862,MASTER,229,연남동박해성
4128,245,210,NULL,0,782,MASTER,229,절제미
4129,193,211,NULL,0,22,MASTER,229,다잃어버린것같아
4130,137,161,NULL,0,3862,MASTER,228,Clidu
4131,405,191,NULL,0,4054,MASTER,228,Indigomusic
4132,189,205,NULL,0,4832,MASTER,228,매번잘할수있나
4133,87,149,NULL,0,1158,MASTER,227,fortheline
4134,129,184,NULL,0,4815,MASTER,227,시이이즌
4135,243,197,NULL,0,4022,MASTER,227,DRXDalft
4136,57,133,NULL,0,4763,MASTER,226,바미의불시
4137,66,148,NULL,0,4815,MASTER,225,작자신원미상
4138,173,149,NULL,0,4491,MASTER,225,신선한제주알로에
4139,171,178,NULL,0,1211,MASTER,225,극레어
4140,293,122,NULL,0,3369,MASTER,224,Karsy
4141,55,149,NULL,0,4777,MASTER,224,GodofDiamond1
4142,387,189,NULL,0,3797,MASTER,224,EveIyn
4143,303,209,NULL,0,4762,MASTER,224,말안해도알자나
4144,80,166,NULL,0,4795,MASTER,223,여수28세서동희
4145,142,172,NULL,0,4786,MASTER,223,NanoSkill
4146,340,205,NULL,0,3180,MASTER,223,티모와버섯농장
4147,169,186,NULL,0,4280,MASTER,222,마인박는탱크
4148,119,191,NULL,0,65,MASTER,222,또죽냐성훈아
4149,87,192,NULL,0,3788,MASTER,221,아른아른이미
4150,156,199,NULL,0,7,MASTER,221,메이즈TnT
4151,423,205,NULL,0,4555,MASTER,221,킥쨩
4152,183,106,NULL,0,4022,MASTER,220,포동고양이
4153,370,221,NULL,0,1387,MASTER,220,응봉산토깽이
4154,258,156,NULL,0,4786,MASTER,219,혜듸
4155,229,203,NULL,0,23,MASTER,219,Bymyself
4156,107,126,NULL,0,3868,MASTER,217,ShacoJG
4157,95,140,NULL,0,29,MASTER,217,NiziURIKU
4158,197,152,NULL,0,4783,MASTER,217,마음이꿍해요
4159,141,182,NULL,0,4781,MASTER,217,개도현
4160,198,183,NULL,0,1109,MASTER,217,원딜학
4161,150,198,NULL,0,3838,MASTER,217,미카
4162,277,176,NULL,0,4162,MASTER,215,이웃집우진
4163,149,194,NULL,0,23,MASTER,215,조광희
4164,64,144,NULL,0,3543,MASTER,214,Kaff
4165,209,179,NULL,0,4654,MASTER,214,북경탕수육
4166,233,183,NULL,0,907,MASTER,213,Flex희재
4167,177,192,NULL,0,932,MASTER,213,티모빡침
4168,120,152,NULL,0,21,MASTER,212,잘생긴홍선표
4169,86,123,NULL,0,4636,MASTER,211,꽃툭티
4170,191,184,NULL,0,4552,MASTER,211,피쉬
4171,60,142,NULL,0,3152,MASTER,210,끈풀린처제
4172,206,187,NULL,0,581,MASTER,210,펄스Pulse
4173,128,151,NULL,0,6,MASTER,209,여준
4174,68,153,NULL,0,4690,MASTER,209,이지금화이팅
4175,142,164,NULL,0,3180,MASTER,208,민기잉
4176,58,124,NULL,0,29,MASTER,207,ADC66
4177,56,125,NULL,0,4652,MASTER,207,LittlePumpkin
4178,56,141,NULL,0,4492,MASTER,207,dahaiwuliang
4179,107,166,NULL,0,4779,MASTER,207,행복하길그대
4180,73,158,NULL,0,4712,MASTER,206,epsrgjodbf
4181,63,154,NULL,0,15,MASTER,205,madha2ter
4182,324,193,NULL,0,23,MASTER,205,나비사랑해
4183,248,165,NULL,0,4100,MASTER,204,그꿈을덧그리며
4184,156,179,NULL,0,4021,MASTER,204,환수야
4185,189,179,NULL,0,4568,MASTER,204,진으로뭘못하나
4186,158,174,NULL,0,2,MASTER,203,케넨A
4187,264,164,NULL,0,4832,MASTER,202,민재뚜렛
4188,311,181,NULL,0,4815,MASTER,202,터널공학김진
4189,244,185,NULL,0,4832,MASTER,202,1Byte
4190,231,189,NULL,0,4568,MASTER,202,줄게없다
4191,278,180,NULL,0,4540,MASTER,201,백비둘기
4192,143,187,NULL,0,4815,MASTER,201,해병대출신미드
4193,93,167,NULL,0,4379,MASTER,200,전부내탓
4194,110,182,NULL,0,4554,MASTER,200,자업자득칠전팔기
4195,197,198,NULL,0,3207,MASTER,200,토끼리븐
4196,78,119,NULL,0,4533,MASTER,199,소라가좋은사람
4197,64,133,NULL,0,4544,MASTER,199,사랑해이상은
4198,71,127,NULL,0,4759,MASTER,198,EDGDeft팬
4199,52,128,NULL,0,4833,MASTER,198,wananhaomeng
4200,224,95,NULL,0,552,MASTER,197,까마귀야밥먹쟈
4201,73,124,NULL,0,4784,MASTER,196,토마토가제일좋아
4202,258,162,NULL,0,3160,MASTER,196,불을먹으면화이팅
4203,213,175,NULL,0,4426,MASTER,196,항상잘하려해
4204,154,182,NULL,0,3024,MASTER,196,MythofHecarim
4205,279,69,NULL,0,4653,MASTER,195,다정하다
4206,186,109,NULL,0,4803,MASTER,195,강진관
4207,191,166,NULL,0,1625,MASTER,195,미운소리
4208,130,170,NULL,0,4025,MASTER,194,근손실욱진
4209,1,178,NULL,0,29,MASTER,194,IIIIIIIIlIlIlII
4210,266,178,NULL,0,16,MASTER,194,복슬복슬겨드랑이
4211,141,150,NULL,0,23,MASTER,193,엄딩이조아
4212,285,159,NULL,0,4069,MASTER,193,나는바보입니
4213,234,177,NULL,0,4277,MASTER,193,FearIess
4214,125,182,NULL,0,4779,MASTER,193,Inmyeyes
4215,67,117,NULL,0,4631,MASTER,192,들어가렴
4216,94,119,NULL,0,4627,MASTER,192,imimimimimimim
4217,57,123,NULL,0,4762,MASTER,192,아프지않게때려줘
4218,114,141,NULL,0,3550,MASTER,192,귀염둥둥이
4219,356,151,NULL,0,4022,MASTER,192,메조
4220,360,163,NULL,0,4661,MASTER,192,대충하는탑
4221,350,158,NULL,0,4633,MASTER,191,NCTDreamFans
4222,149,160,NULL,0,4815,MASTER,191,블츠그랩장인
4223,90,165,NULL,0,3797,MASTER,191,유비고환
4224,102,137,NULL,0,4763,MASTER,190,포효하는나물우엉
4225,86,107,NULL,0,4690,MASTER,189,Kuro
4226,349,111,NULL,0,4815,MASTER,189,인연
4227,111,177,NULL,0,539,MASTER,189,PAKA
4228,238,148,NULL,0,4405,MASTER,188,솔블형정글러
4229,67,115,NULL,0,29,MASTER,187,RldeOrDIE
4230,84,165,NULL,0,4568,MASTER,187,인붕스1
4231,61,102,NULL,0,4815,MASTER,186,Thereisnojgdiff
4232,170,132,NULL,0,4815,MASTER,186,위에
4233,105,168,NULL,0,1387,MASTER,186,미련버리는법
4234,315,173,NULL,0,4690,MASTER,186,분노한댕댕이
4235,54,123,NULL,0,3836,MASTER,185,JackeyLovenice
4236,337,145,NULL,0,4835,MASTER,185,푸른기에아나마랴
4237,139,152,NULL,0,4379,MASTER,185,inhomefeedpig
4238,51,111,NULL,0,4660,MASTER,184,Alexiawola
4239,165,136,NULL,0,7,MASTER,184,티폭
4240,244,99,NULL,0,1113,MASTER,183,호재짱
4241,196,124,NULL,0,4760,MASTER,183,SummerWhale
4242,144,127,NULL,0,4778,MASTER,183,funnydog
4243,1,166,NULL,0,29,MASTER,183,Naistar
4244,217,168,NULL,0,3230,MASTER,183,라인카서스
4245,117,170,NULL,0,3155,MASTER,183,뽀양
4246,67,179,NULL,0,4777,MASTER,183,SRBLaPis
4247,115,185,NULL,0,4804,MASTER,183,PROB
4248,99,98,NULL,0,4568,MASTER,182,코카콜라맛잇쬬
4249,91,141,NULL,0,4568,MASTER,182,20208월25일
4250,196,165,NULL,0,4815,MASTER,182,Ma1com
4251,78,157,NULL,0,6,MASTER,181,반원초
4252,144,140,NULL,0,6,MASTER,180,부케입니돠
4253,188,143,NULL,0,1113,MASTER,180,ROKIT5
4254,65,98,NULL,0,4590,MASTER,179,풀뜯는원딜
4255,51,101,NULL,0,3789,MASTER,179,SharkFish
4256,121,120,NULL,0,4815,MASTER,179,분광학
4257,276,167,NULL,0,4642,MASTER,179,네키
4258,50,88,NULL,0,4568,MASTER,178,대학좀붙게해줘요
4259,125,143,NULL,0,3378,MASTER,178,성드
4260,244,137,NULL,0,4815,MASTER,177,소리맨
4261,146,160,NULL,0,4379,MASTER,177,naMotive
4262,225,160,NULL,0,4815,MASTER,176,switchinlanes
4263,134,117,NULL,0,3541,MASTER,174,짱해커님
4264,235,122,NULL,0,4834,MASTER,174,FlexGroovy
4265,218,140,NULL,0,4760,MASTER,174,oheaj
4266,191,142,NULL,0,3898,MASTER,174,레드리쉬잘해요
4267,105,144,NULL,0,7,MASTER,174,LabC
4268,200,158,NULL,0,4832,MASTER,174,하루5재획사냥
4269,334,197,NULL,0,4832,MASTER,174,배려양보규칙
4270,152,129,NULL,0,4846,MASTER,173,ExiAMin
4271,328,150,NULL,0,980,MASTER,173,어쩌다사월
4272,371,168,NULL,0,4490,MASTER,173,지선이fan
4273,361,147,NULL,0,4568,MASTER,172,칙촉매니아
4274,156,153,NULL,0,4057,MASTER,172,보쿰쓰
4275,319,154,NULL,0,4610,MASTER,172,Yeah전하
4276,50,89,NULL,0,4815,MASTER,170,Xay
4277,167,142,NULL,0,508,MASTER,170,타이칸
4278,191,148,NULL,0,4571,MASTER,169,DalKa
4279,493,72,NULL,0,4417,MASTER,168,햇빛대뚝배기학과
4280,56,96,NULL,0,4568,MASTER,168,담원판테온
4281,92,118,NULL,0,4569,MASTER,168,Lucy
4282,114,146,NULL,0,22,MASTER,168,오공선생연습용
4283,79,78,NULL,0,4815,MASTER,167,H4VEN
4284,81,104,NULL,0,4568,MASTER,167,무호흡생존핑
4285,81,104,NULL,0,4568,MASTER,167,무호흡생존핑
4286,91,130,NULL,0,4378,MASTER,167,my몸에서나가칸
4287,198,132,NULL,0,4508,MASTER,167,인정받을때까지
4288,302,133,NULL,0,1446,MASTER,167,종한이
4289,108,95,NULL,0,4815,MASTER,166,맛덩산
4290,54,104,NULL,0,29,MASTER,166,Fuzhuklng
4291,221,158,NULL,0,4832,MASTER,166,ADSWAD
4292,69,122,NULL,0,3383,MASTER,165,천재
4293,176,125,NULL,0,3543,MASTER,165,우리팀님들화이팅
4294,118,141,NULL,0,23,MASTER,165,조이보다잘재음
4295,123,110,NULL,0,907,MASTER,164,재밌는얼굴
4296,207,120,NULL,0,4613,MASTER,164,50위
4297,90,126,NULL,0,1231,MASTER,164,FUCCCKKING
4298,219,150,NULL,0,4090,MASTER,164,미사카미코토
4299,68,86,NULL,0,4815,MASTER,163,Karches
4300,75,128,NULL,0,23,MASTER,163,세임이
4301,109,63,NULL,0,4832,MASTER,162,DWGBcryL
4302,88,86,NULL,0,4832,MASTER,162,canwinplzwin
4303,133,100,NULL,0,21,MASTER,161,EEXEE
4304,195,137,NULL,0,3583,MASTER,161,공부하기시러요
4305,183,141,NULL,0,4393,MASTER,161,True데미지키아나
4306,178,158,NULL,0,3855,MASTER,161,쪼아이짹짹
4307,221,117,NULL,0,4763,MASTER,160,나봉선fan
4308,470,130,NULL,0,3180,MASTER,160,착한젤리
4309,161,146,NULL,0,3712,MASTER,160,승급포기자
4310,121,134,NULL,0,4815,MASTER,159,낄븅낄신
4311,162,137,NULL,0,532,MASTER,159,그린패키지
4312,700,149,NULL,0,3180,MASTER,159,렝가프로지망생
4313,214,133,NULL,0,4815,MASTER,158,TheDontCare
4314,271,98,NULL,0,4545,MASTER,157,LikeaBlossom
4315,176,129,NULL,0,4763,MASTER,157,떡묜
4316,296,141,NULL,0,4225,MASTER,157,아이유산슬
4317,310,152,NULL,0,4418,MASTER,157,ubbu
4318,113,129,NULL,0,4706,MASTER,155,상모찌맨
4319,16,77,NULL,0,4547,MASTER,154,홍삼
4320,174,91,NULL,0,2074,MASTER,154,듕신
4321,62,91,NULL,0,4759,MASTER,154,개스이야
4322,288,134,NULL,0,4393,MASTER,154,KataGod
4323,490,81,NULL,0,4561,MASTER,153,fewpay
4324,156,115,NULL,0,4815,MASTER,153,우릅
4325,149,130,NULL,0,4568,MASTER,153,곰돌이손바닥
4326,189,121,NULL,0,4785,MASTER,152,사랑하는달님께
4327,50,85,NULL,0,1388,MASTER,151,Poorkid
4328,66,93,NULL,0,4665,MASTER,151,시당
4329,243,94,NULL,0,4784,MASTER,150,70014306
4330,200,118,NULL,0,4815,MASTER,150,사고하기싫은사람
4331,282,122,NULL,0,4022,MASTER,150,이젠착해질게
4332,47,62,NULL,0,29,MASTER,149,zhise
4333,198,130,NULL,0,938,MASTER,149,니가더못했잖아
4334,113,83,NULL,0,4827,MASTER,148,아이유아인데유
4335,62,61,NULL,0,4781,MASTER,147,상암동페이커
4336,46,83,NULL,0,4659,MASTER,147,lt666
4337,58,57,NULL,0,16,MASTER,146,인천사는정신이상자안지수
4338,130,70,NULL,0,4072,MASTER,146,haodaiwu
4339,49,86,NULL,0,4665,MASTER,146,인생이원래이런가
4340,524,112,NULL,0,4664,MASTER,146,Lovesome
4341,240,112,NULL,0,4815,MASTER,145,테스디니
4342,35,62,NULL,0,29,MASTER,144,howcanyourealize
4343,149,118,NULL,0,4815,MASTER,144,몽당연필
4344,248,135,NULL,0,4555,MASTER,144,우주대메이저
4345,106,116,NULL,0,29,MASTER,143,도끼로머리빗기
4346,30,72,NULL,0,4555,MASTER,142,여보오늘스타킹신어주면안될까제발
4347,87,96,NULL,0,13,MASTER,142,tianming0
4348,352,126,NULL,0,3460,MASTER,142,수리수리발전소
4349,120,129,NULL,0,1386,MASTER,141,난냐끼
4350,159,95,NULL,0,4815,MASTER,140,kitanohakubaicho
4351,339,82,NULL,0,4558,MASTER,139,죠쟈룡
4352,211,102,NULL,0,20,MASTER,139,Efimero
4353,69,62,NULL,0,7,MASTER,138,정글하는자
4354,54,79,NULL,0,4786,MASTER,138,0penk1ng
4355,385,79,NULL,0,4639,MASTER,138,모승
4356,114,94,NULL,0,1448,MASTER,138,버터링꿀맛
4357,241,104,NULL,0,903,MASTER,138,Nagakaborros
4358,124,126,NULL,0,17,MASTER,138,짜증내면차단
4359,46,63,NULL,0,4618,MASTER,137,초반갱안감버티셈
4360,172,63,NULL,0,4573,MASTER,137,BigPappa
4361,47,80,NULL,0,4764,MASTER,137,guyuefangzheng
4362,46,66,NULL,0,925,MASTER,136,오우사발적이야
4363,448,79,NULL,0,4815,MASTER,136,아르메
4364,146,120,NULL,0,4022,MASTER,135,강산깡패
4365,109,62,NULL,0,4832,MASTER,134,이규리
4366,73,65,NULL,0,3231,MASTER,134,오빠서리블루줘
4367,513,89,NULL,0,4398,MASTER,134,BlackSpiderMan
4368,108,95,NULL,0,3521,MASTER,134,포로OwO
4369,75,49,NULL,0,4833,MASTER,133,차앙놈
4370,46,61,NULL,0,7,MASTER,133,마스터이
4371,112,87,NULL,0,3462,MASTER,133,TopGangplank
4372,52,58,NULL,0,29,MASTER,132,aninvisible
4373,86,89,NULL,0,4568,MASTER,132,KiroAkiyama
4374,191,115,NULL,0,4783,MASTER,132,aweweawerdsr
4375,298,116,NULL,0,3840,MASTER,132,기워닝
4376,173,92,NULL,0,3478,MASTER,131,Worthit
4377,126,109,NULL,0,4378,MASTER,130,우울해요
4378,92,42,NULL,0,4569,MASTER,129,래핏
4379,47,64,NULL,0,3478,MASTER,129,장래희망섹시
4380,428,115,NULL,0,4626,MASTER,129,개란한판
4381,323,116,NULL,0,4631,MASTER,129,T1Hongker
4382,275,81,NULL,0,1625,MASTER,128,AshBlonde
4383,45,55,NULL,0,4763,MASTER,127,세라핀요네초고수
4384,122,79,NULL,0,4284,MASTER,127,가엔셔틀
4385,90,79,NULL,0,16,MASTER,127,고독한삼수생
4386,179,106,NULL,0,4050,MASTER,127,속박의빛
4387,378,106,NULL,0,4815,MASTER,127,Louiz
4388,150,70,NULL,0,4533,MASTER,126,xainy
4389,101,103,NULL,0,3613,MASTER,126,됐쇘좼뵀쐤뢨쬈괬
4390,204,106,NULL,0,4030,MASTER,126,엌무새
4391,310,115,NULL,0,4779,MASTER,126,동그니OwO
4392,61,45,NULL,0,20,MASTER,125,과정
4393,46,45,NULL,0,4779,MASTER,125,콩알총알
4394,62,64,NULL,0,4025,MASTER,124,이경빈분신1
4395,208,112,NULL,0,4815,MASTER,124,cpx
4396,55,57,NULL,0,22,MASTER,123,와이프가있는사람
4397,46,51,NULL,0,7,MASTER,122,goululu
4398,203,60,NULL,0,4028,MASTER,122,핑즈
4399,333,91,NULL,0,4353,MASTER,122,하닷
4400,45,53,NULL,0,4781,MASTER,120,tjvhxjchdk
4401,93,97,NULL,0,4815,MASTER,120,SKTX1faker
4402,98,65,NULL,0,936,MASTER,119,PlzComeToME
4403,88,101,NULL,0,4568,MASTER,119,철이럼블
4404,276,102,NULL,0,4561,MASTER,119,랑랑이
4405,284,106,NULL,0,4369,MASTER,119,맴맴2
4406,45,52,NULL,0,29,MASTER,118,lIlllIlllIIIlll
4407,187,98,NULL,0,1298,MASTER,118,청량하다
4408,48,74,NULL,0,4448,MASTER,117,TOP근본
4409,134,93,NULL,0,4426,MASTER,117,유미는미연
4410,317,98,NULL,0,4840,MASTER,117,AweHoit
4411,44,36,NULL,0,29,MASTER,116,T1RAY
4412,43,54,NULL,0,2091,MASTER,116,lIlllllllIIIIl
4413,1,63,NULL,0,29,MASTER,116,루비하트
4414,648,90,NULL,0,4561,MASTER,116,Noys
4415,201,95,NULL,0,3543,MASTER,116,게으른
4416,210,97,NULL,0,4492,MASTER,116,허수귀여워
4417,137,48,NULL,0,4849,MASTER,115,이뽀요
4418,85,76,NULL,0,7,MASTER,115,DWGWoong
4419,213,88,NULL,0,4777,MASTER,115,uvin
4420,194,96,NULL,0,1644,MASTER,115,나손따뜻해
4421,42,100,NULL,0,4568,MASTER,115,꾼탁
4422,43,44,NULL,0,4568,MASTER,113,SupporterRexi
4423,47,44,NULL,0,4815,MASTER,113,홍커
4424,143,83,NULL,0,3505,MASTER,113,supP0ter
4425,279,83,NULL,0,4815,MASTER,113,XiALORD
4426,99,92,NULL,0,1410,MASTER,113,뜨억이
4427,224,94,NULL,0,4653,MASTER,113,꼬진이
4428,168,98,NULL,0,4707,MASTER,113,pAvilioN
4429,102,101,NULL,0,4354,MASTER,113,의지를굳히다
4430,326,89,NULL,0,3002,MASTER,112,인야
4431,41,33,NULL,0,4025,MASTER,111,79z47841z4547z
4432,42,40,NULL,0,4026,MASTER,111,고양이털뽑기
4433,219,63,NULL,0,4815,MASTER,111,PTGDeft
4434,141,70,NULL,0,4568,MASTER,111,Yunyoungia
4435,106,88,NULL,0,4793,MASTER,110,가상무늬
4436,70,23,NULL,0,4626,MASTER,109,개또랑스
4437,53,40,NULL,0,3018,MASTER,109,매혹
4438,401,73,NULL,0,4252,MASTER,109,사무
4439,336,82,NULL,0,7,MASTER,109,보노보노현
4440,361,87,NULL,0,4426,MASTER,109,젠틀맨
4441,59,27,NULL,0,4815,MASTER,108,신곡주계
4442,70,54,NULL,0,4832,MASTER,108,K1JaRoo
4443,170,87,NULL,0,4815,MASTER,108,CHOUX
4444,45,32,NULL,0,4815,MASTER,107,iiiiiililiilllll
4445,51,41,NULL,0,1387,MASTER,107,메린이
4446,120,57,NULL,0,4425,MASTER,107,점검어택
4447,178,82,NULL,0,502,MASTER,107,볶음
4448,205,87,NULL,0,4705,MASTER,107,Conquerant
4449,126,79,NULL,0,4763,MASTER,106,자크10잘함
4450,397,83,NULL,0,4815,MASTER,106,악에받친원딜
4451,102,85,NULL,0,1387,MASTER,106,재욱좌
4452,149,56,NULL,0,4815,MASTER,105,블린블린태현
4453,48,43,NULL,0,4691,MASTER,104,복순이I
4454,411,79,NULL,0,4691,MASTER,104,싼다크로스
4455,294,91,NULL,0,632,MASTER,104,Grzm
4456,99,42,NULL,0,4815,MASTER,102,havnl
4457,52,43,NULL,0,7,MASTER,102,오픈하지마요캔윈
4458,45,47,NULL,0,4851,MASTER,101,B1ake
4459,182,59,NULL,0,4367,MASTER,101,원딜요밍
4460,212,81,NULL,0,4832,MASTER,101,랄로fans
4461,113,61,NULL,0,4655,MASTER,100,꿈나무롤린이
4462,99,71,NULL,0,4568,MASTER,100,월3300원구독
4463,266,88,NULL,0,4834,MASTER,100,Kobe
4464,176,105,NULL,0,3859,MASTER,100,KimJaeHyun
4465,65,63,NULL,0,964,MASTER,99,llliilililiiili
4466,65,63,NULL,0,964,MASTER,99,llliilililiiili
4467,92,69,NULL,0,4568,MASTER,99,진저승
4468,199,80,NULL,0,4819,MASTER,99,긍지몬
